"","X","whsd","sd1","hv204","hv206","hv207","hv208","hv209","hv210","hv211","hv212","hv216","hv225","hv227","hv237","hv243a","hml1","Annual_Precipitation_2015","Aridity_2015","Day_Land_Surface_Temp_2015","Diurl_Temperature_Range_2015","Enhanced_Vegetation_Index_2015","Global_Human_Footprint","Growing_Season_Length","Irrigation","Land_Surface_Temperature_2015","ITN_Coverage_2015","Mean_Temperature_2015","Nightlights_Composite","Night_Land_Surface_Temp_2015","PET_2015","Proximity_to_tiol_Borders","Proximity_to_Protected_Areas","Proximity_to_Water","Rainfall_2015","Travel_Times_2015","UN_Population_Density_2015","Wet_Days_2015","v025","washhands","smoke"
"4323",20446,"65",1,10,0,0,0,0,1,0,0,2,0,1,0,0,2,101.38,35.06,30.75,12.26,3550.2,32.66,11,1.5,23.57,0.73,19.67,0.01,16.4,2.89,40429.55,23972.01,28770.6,793.3,36.03,407.51,16.53,"rural",0,1
"4324",20448,"65",1,10,0,0,0,0,1,0,0,2,0,1,0,0,2,101.38,35.06,30.75,12.26,3550.2,32.66,11,1.5,23.57,0.73,19.67,0.01,16.4,2.89,40429.55,23972.01,28770.6,793.3,36.03,407.51,16.53,"rural",0,1
"4325",20450,"65",1,10,0,0,0,0,1,0,0,2,0,1,0,0,2,101.38,35.06,30.75,12.26,3550.2,32.66,11,1.5,23.57,0.73,19.67,0.01,16.4,2.89,40429.55,23972.01,28770.6,793.3,36.03,407.51,16.53,"rural",0,1
"4326",20451,"-141",1,40,0,0,0,0,0,0,0,2,0,1,1,1,2,101.38,35.06,30.75,12.26,3550.2,32.66,11,1.5,23.57,0.73,19.67,0.01,16.4,2.89,40429.55,23972.01,28770.6,793.3,36.03,407.51,16.53,"rural",0,1
"4327",20453,"37",1,20,0,1,0,0,1,0,0,2,0,1,0,1,2,101.38,35.06,30.75,12.26,3550.2,32.66,11,1.5,23.57,0.73,19.67,0.01,16.4,2.89,40429.55,23972.01,28770.6,793.3,36.03,407.51,16.53,"rural",0,1
"4328",20454,"37",1,20,0,1,0,0,1,0,0,2,0,1,0,1,2,101.38,35.06,30.75,12.26,3550.2,32.66,11,1.5,23.57,0.73,19.67,0.01,16.4,2.89,40429.55,23972.01,28770.6,793.3,36.03,407.51,16.53,"rural",0,1
"4329",20469,"16",0,30,1,1,0,0,1,0,0,3,0,1,0,1,3,101.38,35.06,30.75,12.26,3550.2,32.66,11,1.5,23.57,0.73,19.67,0.01,16.4,2.89,40429.55,23972.01,28770.6,793.3,36.03,407.51,16.53,"rural",1,1
"4330",20471,"16",0,30,1,1,0,0,1,0,0,3,0,1,0,1,3,101.38,35.06,30.75,12.26,3550.2,32.66,11,1.5,23.57,0.73,19.67,0.01,16.4,2.89,40429.55,23972.01,28770.6,793.3,36.03,407.51,16.53,"rural",1,1
"4331",20473,"16",0,30,1,1,0,0,1,0,0,3,0,1,0,1,3,101.38,35.06,30.75,12.26,3550.2,32.66,11,1.5,23.57,0.73,19.67,0.01,16.4,2.89,40429.55,23972.01,28770.6,793.3,36.03,407.51,16.53,"rural",1,1
"4332",20475,"16",0,30,1,1,0,0,1,0,0,3,0,1,0,1,3,101.38,35.06,30.75,12.26,3550.2,32.66,11,1.5,23.57,0.73,19.67,0.01,16.4,2.89,40429.55,23972.01,28770.6,793.3,36.03,407.51,16.53,"rural",1,1
"4333",20477,"16",0,30,1,1,0,0,1,0,0,3,0,1,0,1,3,101.38,35.06,30.75,12.26,3550.2,32.66,11,1.5,23.57,0.73,19.67,0.01,16.4,2.89,40429.55,23972.01,28770.6,793.3,36.03,407.51,16.53,"rural",1,1
"4334",20478,"-96",0,40,0,1,0,0,1,0,0,3,0,1,0,1,3,101.38,35.06,30.75,12.26,3550.2,32.66,11,1.5,23.57,0.73,19.67,0.01,16.4,2.89,40429.55,23972.01,28770.6,793.3,36.03,407.51,16.53,"rural",0,1
"4335",20479,"239",0,30,0,1,0,0,1,0,0,1,0,1,0,0,1,101.38,35.06,30.75,12.26,3550.2,32.66,11,1.5,23.57,0.73,19.67,0.01,16.4,2.89,40429.55,23972.01,28770.6,793.3,36.03,407.51,16.53,"rural",0,1
"4336",20506,"-23",1,30,0,1,0,0,1,0,0,1,0,1,1,0,1,99.45,35.73,29.59,12.88,3951.2,29.88,12,0.17,22.44,0.68,19.73,0,15.29,2.78,1283.02,43323.37,22199.04,935.9,61.08,382.56,16.97,"rural",0,1
"4337",20522,"-126",1,10,0,1,0,0,1,0,0,3,0,1,0,0,1,99.45,35.73,29.59,12.88,3951.2,29.88,12,0.17,22.44,0.68,19.73,0,15.29,2.78,1283.02,43323.37,22199.04,935.9,61.08,382.56,16.97,"rural",0,1
"4338",20524,"-126",1,10,0,1,0,0,1,0,0,3,0,1,0,0,1,99.45,35.73,29.59,12.88,3951.2,29.88,12,0.17,22.44,0.68,19.73,0,15.29,2.78,1283.02,43323.37,22199.04,935.9,61.08,382.56,16.97,"rural",0,1
"4339",20526,"-126",1,10,0,1,0,0,1,0,0,3,0,1,0,0,1,99.45,35.73,29.59,12.88,3951.2,29.88,12,0.17,22.44,0.68,19.73,0,15.29,2.78,1283.02,43323.37,22199.04,935.9,61.08,382.56,16.97,"rural",0,1
"4340",20528,"-126",1,10,0,1,0,0,1,0,0,3,0,1,0,0,1,99.45,35.73,29.59,12.88,3951.2,29.88,12,0.17,22.44,0.68,19.73,0,15.29,2.78,1283.02,43323.37,22199.04,935.9,61.08,382.56,16.97,"rural",0,1
"4341",20530,"-126",1,10,0,1,0,0,1,0,0,3,0,1,0,0,1,99.45,35.73,29.59,12.88,3951.2,29.88,12,0.17,22.44,0.68,19.73,0,15.29,2.78,1283.02,43323.37,22199.04,935.9,61.08,382.56,16.97,"rural",0,1
"4342",20532,"-126",1,10,0,1,0,0,1,0,0,3,0,1,0,0,1,99.45,35.73,29.59,12.88,3951.2,29.88,12,0.17,22.44,0.68,19.73,0,15.29,2.78,1283.02,43323.37,22199.04,935.9,61.08,382.56,16.97,"rural",0,1
"4343",20557,"417",1,20,0,0,0,0,0,0,0,2,0,1,0,0,2,99.45,35.73,29.59,12.88,3951.2,29.88,12,0.17,22.44,0.68,19.73,0,15.29,2.78,1283.02,43323.37,22199.04,935.9,61.08,382.56,16.97,"rural",0,1
"4344",20558,"417",1,20,0,0,0,0,0,0,0,2,0,1,0,0,2,99.45,35.73,29.59,12.88,3951.2,29.88,12,0.17,22.44,0.68,19.73,0,15.29,2.78,1283.02,43323.37,22199.04,935.9,61.08,382.56,16.97,"rural",0,1
