countrycode,countryname,name_1,name_2,mean_light,sum_light
DZA,Algeria,Oran,Ain Turk,54.190475,2276
DZA,Algeria,Oran,Arzew,43.93,4393
DZA,Algeria,Oran,Ben Freha,27.828283,2755
DZA,Algeria,Oran,Bethioua,39.392857,5515
DZA,Algeria,Oran,Bir El Djir,57.508774,3278
DZA,Algeria,Oran,Boufatis,13.859155,1968
DZA,Algeria,Oran,Bousfer,35.130436,2424
DZA,Algeria,Oran,Boutlelis,13.492537,2712
DZA,Algeria,Oran,El Anþar,18.103092,1756
DZA,Algeria,Oran,El Braya,13.273809,1115
DZA,Algeria,Oran,El Kerma,32.633335,2937
DZA,Algeria,Oran,Es Senia,52.173912,3600
DZA,Algeria,Oran,Gdyel,25.797203,3689
DZA,Algeria,Oran,Hassi Ben Okba,39.51852,2134
DZA,Algeria,Oran,Hassi Bounif,47.886364,2107
DZA,Algeria,Oran,Hassi Mefsoukh,39.57143,1385
DZA,Algeria,Oran,Marsat El Hadjadj,41.5625,3325
DZA,Algeria,Oran,Mers El Kebir,52.055557,937
DZA,Algeria,Oran,Misserghin,9.6398716,5996
DZA,Algeria,Oran,Oran,59.54945,5419
DZA,Algeria,Oran,Oued Tlelat,23.276423,2863
DZA,Algeria,Oran,Sidi Ben Yebka,26.175676,1937
DZA,Algeria,Oran,Sidi Chahmi,43.860001,4386
DZA,Algeria,Oran,Tafraoui,7.765799,2089
DZA,Algeria,Ouargla,Ain Beida,4.9863772,13543
DZA,Algeria,Ouargla,Baladiet Amor,6.6061645,1929
DZA,Algeria,Ouargla,Benaceur,.88485557,2267
DZA,Algeria,Ouargla,El Allia,.18080939,1662
DZA,Algeria,Ouargla,El Borma,1.0695361,68907
DZA,Algeria,Ouargla,El Hadjira,.82470351,2851
DZA,Algeria,Ouargla,Hassi Ben Abdellah,2.739305,11590
DZA,Algeria,Ouargla,Hassi Messaoud,1.4483353,136158
DZA,Algeria,Ouargla,Megarine,5.9736147,2264
DZA,Algeria,Ouargla,M'Naguer,.95045525,3549
DZA,Algeria,Ouargla,Nezla,10.682465,2254
DZA,Algeria,Ouargla,N'Goussa,.96175534,3923
DZA,Algeria,Ouargla,Ouargla,4.2700582,16871
DZA,Algeria,Ouargla,Rouissat,.81325126,8322
DZA,Algeria,Ouargla,Sidi Khouiled,18.479797,3659
DZA,Algeria,Ouargla,Sidi Slimane,1.9154639,1858
DZA,Algeria,Ouargla,Taibet,.78772658,3607
DZA,Algeria,Ouargla,Tebesbest,22.714285,795
DZA,Algeria,Ouargla,Temacine,8.1221724,3590
DZA,Algeria,Ouargla,Touggourt,10.244582,3309
DZA,Algeria,Ouargla,Zaouia El Abidia,21.913044,1008
DZA,Algeria,Oum el Bouaghi,Ain Bebouche,3.7228069,1061
DZA,Algeria,Oum el Bouaghi,Ain Beida,35.220779,2712
DZA,Algeria,Oum el Bouaghi,Ain El Diss,1.3426967,239
DZA,Algeria,Oum el Bouaghi,Ain El Fakroun,8.7386665,3277
DZA,Algeria,Oum el Bouaghi,Ain El Kercha,6.9915257,1650
DZA,Algeria,Oum el Bouaghi,Ain M'Lila,13.269231,4485
DZA,Algeria,Oum el Bouaghi,Ain Zitoun,.57223797,606
DZA,Algeria,Oum el Bouaghi,Belala,3.4000001,884
DZA,Algeria,Oum el Bouaghi,Berriche,6.9032259,3424
DZA,Algeria,Oum el Bouaghi,Bhir El Chergui,1.6424242,271
DZA,Algeria,Oum el Bouaghi,Bir Chouhada,3.5144033,854
DZA,Algeria,Oum el Bouaghi,El Amiria,5.7983193,1380
DZA,Algeria,Oum el Bouaghi,El Dhaala,3.7918088,1111
DZA,Algeria,Oum el Bouaghi,El Djazia,1.1906475,331
DZA,Algeria,Oum el Bouaghi,El Fedjoudj Boughrara Saoudi,.30066815,135
DZA,Algeria,Oum el Bouaghi,El Harmilia,3.3105264,629
DZA,Algeria,Oum el Bouaghi,El Rahia,1.8869566,434
DZA,Algeria,Oum el Bouaghi,Fkirina,3.381526,1684
DZA,Algeria,Oum el Bouaghi,Hanchir Toumghani,8.3144655,1322
DZA,Algeria,Oum el Bouaghi,Ksar El Sbihi,3.8188977,970
DZA,Algeria,Oum el Bouaghi,Meskiana,9.4714832,2491
DZA,Algeria,Oum el Bouaghi,Oued Nini,1.6267606,462
DZA,Algeria,Oum el Bouaghi,Ouled Gacem,3.5153062,689
DZA,Algeria,Oum el Bouaghi,Ouled Hamla,7.9185519,1750
DZA,Algeria,Oum el Bouaghi,Ouled Zaoui,2.5505052,505
DZA,Algeria,Oum el Bouaghi,Oum El Bouaghi,8.9447155,5501
DZA,Algeria,Oum el Bouaghi,Sigous,7.6296296,2266
DZA,Algeria,Oum el Bouaghi,Souk Naamane,4.2966361,1405
DZA,Algeria,Oum el Bouaghi,Zorg,1.6968641,487
DZA,Algeria,Relizane,Ain Rahma,5.9299998,1186
DZA,Algeria,Relizane,Ain Tarek,3.2382813,829
DZA,Algeria,Relizane,Ammi Moussa,5.86166,1483
DZA,Algeria,Relizane,Belaassel Bouzagza,10.448979,2048
DZA,Algeria,Relizane,Ben Daoud,8.4534159,1361
DZA,Algeria,Relizane,Beni Dergoun,5.7933335,869
DZA,Algeria,Relizane,Beni Zentis,4.2666669,576
DZA,Algeria,Relizane,Dar Ben Abdelah,6.0443039,955
DZA,Algeria,Relizane,Djidiouia,9.6230364,1838
DZA,Algeria,Relizane,El Guettar,13.5,1053
DZA,Algeria,Relizane,El Hassi,.83888888,151
DZA,Algeria,Relizane,El H'Madna,10.824561,1851
DZA,Algeria,Relizane,El Matmar,18.442858,1291
DZA,Algeria,Relizane,El Oueldja,2.5333333,532
DZA,Algeria,Relizane,Had Echkalla,2.2660944,528
DZA,Algeria,Relizane,Hamri,9.0450449,1004
DZA,Algeria,Relizane,Kalaa,8.2857141,928
DZA,Algeria,Relizane,Lahlef,9.2363634,1016
DZA,Algeria,Relizane,Mazouna,21.15625,1354
DZA,Algeria,Relizane,Mediouna,6.5458717,1427
DZA,Algeria,Relizane,Mendes,1.5787401,401
DZA,Algeria,Relizane,Merdja Sidi Abed,7.1752577,696
DZA,Algeria,Relizane,Ouarizane,9.0625,1160
DZA,Algeria,Relizane,Oued El Djemaa,8.1705427,2108
DZA,Algeria,Relizane,Oued Essalem,1.5598086,652
DZA,Algeria,Relizane,Oued Rhiou,20.058393,2748
DZA,Algeria,Relizane,Ouled Sidi Mihoub,6.3923078,831
DZA,Algeria,Relizane,Ouled Yaich,4.4858489,951
DZA,Algeria,Relizane,Ramka,2.4008811,545
DZA,Algeria,Relizane,Relizane,31.44375,5031
DZA,Algeria,Relizane,Sidi Khettab,5.3333335,1616
DZA,Algeria,Relizane,Sidi Lazreg,3.8133972,797
DZA,Algeria,Relizane,Sidi M'Hamed Benali,14.957265,1750
DZA,Algeria,Relizane,Sidi M'Hamed Benaouda,1.7403846,724
DZA,Algeria,Relizane,Sidi Saada,10.660378,1130
DZA,Algeria,Relizane,Souk El Had,2.608108,193
DZA,Algeria,Relizane,Yellel,13.490909,2226
DZA,Algeria,Relizane,Zemmoura,7.5178571,2526
DZA,Algeria,Sa´da,Ain El Hadjar,4.6410255,2715
DZA,Algeria,Sa´da,Ain Sekhouna,1.1835665,677
DZA,Algeria,Sa´da,Ain Soltane,.96457767,354
DZA,Algeria,Sa´da,Doui Thabet,1.9381107,595
DZA,Algeria,Sa´da,El Hassasna,2.021713,1676
DZA,Algeria,Sa´da,Hounet,1.3928572,351
DZA,Algeria,Sa´da,Maamora,.22751015,392
DZA,Algeria,Sa´da,Moulay Larbi,1.2281879,732
DZA,Algeria,Sa´da,Ouled Brahim,2.5819671,945
DZA,Algeria,Sa´da,Ouled Khaled,8.202055,2395
DZA,Algeria,Sa´da,Saida,33.363636,3670
DZA,Algeria,Sa´da,Sidi Ahmed,.55149126,980
DZA,Algeria,Sa´da,Sidi Amar,5.7634854,1389
DZA,Algeria,Sa´da,Sidi Boubekeur,3.743516,1299
DZA,Algeria,Sa´da,Tircine,.99494952,591
DZA,Algeria,Sa´da,Youb,2.5548489,1607
DZA,Algeria,SÚtif,Ain Abessa,9.0649347,2094
DZA,Algeria,SÚtif,Ain Arnat,16.356903,4858
DZA,Algeria,SÚtif,Ain Azel,9.9193544,3690
DZA,Algeria,SÚtif,Ain El Kebira,23.83,2383
DZA,Algeria,SÚtif,Ain Lahdjar,10.677914,3481
DZA,Algeria,SÚtif,Ain Oulmane,23.382978,5495
DZA,Algeria,SÚtif,Ain Roua,5.8392859,981
DZA,Algeria,SÚtif,Ain-Legradj,8.7181816,959
DZA,Algeria,SÚtif,Ain-Sebt,14.009434,1485
DZA,Algeria,SÚtif,Ait Naoual Mezada,6.108108,226
DZA,Algeria,SÚtif,Ait-Tizi,4.8490567,257
DZA,Algeria,SÚtif,Amoucha,13.392307,1741
DZA,Algeria,SÚtif,Babor,9.2463055,1877
DZA,Algeria,SÚtif,Bazer-Sakra,13.970085,3269
DZA,Algeria,SÚtif,Beidha Bordj,17.682692,3678
DZA,Algeria,SÚtif,Bellaa,7.521739,1557
DZA,Algeria,SÚtif,Beni Chebana,9,720
DZA,Algeria,SÚtif,Beni Fouda,8.2008734,1878
DZA,Algeria,SÚtif,Beni Oussine,12.146341,996
DZA,Algeria,SÚtif,Beni-Aziz,14.604939,1183
DZA,Algeria,SÚtif,Beni-Mouhli,7.1944447,259
DZA,Algeria,SÚtif,Beni-Ouartilane,11.390476,1196
DZA,Algeria,SÚtif,Bir Haddada,12.458333,2093
DZA,Algeria,SÚtif,Bir-El-Arch,11.539604,2331
DZA,Algeria,SÚtif,Bouandas,11.927273,656
DZA,Algeria,SÚtif,Bougaa,18.913044,1740
DZA,Algeria,SÚtif,Bousselam,7.8352942,666
DZA,Algeria,SÚtif,Boutaleb,5.6238093,1181
DZA,Algeria,SÚtif,Dehamcha,9.25,1369
DZA,Algeria,SÚtif,Djemila,8.7256641,1972
DZA,Algeria,SÚtif,Draa-Kebila,6.6860466,575
DZA,Algeria,SÚtif,El Eulma,36.51923,3798
DZA,Algeria,SÚtif,El Oueldja,9.4063931,2060
DZA,Algeria,SÚtif,El Ouricia,18.316092,3187
DZA,Algeria,SÚtif,Guellal,11.139665,1994
DZA,Algeria,SÚtif,Guelta Zerka,12.21466,2333
DZA,Algeria,SÚtif,Guenzet Tassameurt,8.9885054,782
DZA,Algeria,SÚtif,Guidjel,12.557185,4282
DZA,Algeria,SÚtif,Hamma,10.892858,1525
DZA,Algeria,SÚtif,Hammam Guergour,18.133928,2031
DZA,Algeria,SÚtif,Hammam Soukhna,9.5660381,2535
DZA,Algeria,SÚtif,Harbil,5.9752064,723
DZA,Algeria,SÚtif,Ksar El Abtal,10.945122,1795
DZA,Algeria,SÚtif,Maaouia,7.7680001,971
DZA,Algeria,SÚtif,Maouaklane,7.3387098,910
DZA,Algeria,SÚtif,Mezloug,17.321428,3395
DZA,Algeria,SÚtif,Oued El Barad,2.3142858,162
DZA,Algeria,SÚtif,Ouled Addouane,26.527779,955
DZA,Algeria,SÚtif,Ouled Saber,18.729885,3259
DZA,Algeria,SÚtif,Ouled Si Ahmed,8.7284765,1318
DZA,Algeria,SÚtif,Ouled Tebben,3.628,907
DZA,Algeria,SÚtif,Rosfa,10.747252,2934
DZA,Algeria,SÚtif,Salah Bey,13.639594,2687
DZA,Algeria,SÚtif,Serdj-El-Ghoul,10.478873,1488
DZA,Algeria,SÚtif,Setif,51.291004,9694
DZA,Algeria,SÚtif,Tachouda,13.923729,1643
DZA,Algeria,SÚtif,Tala-Ifacene,9.4634142,776
DZA,Algeria,SÚtif,Taya,7.6267943,1594
DZA,Algeria,SÚtif,Telaa,6.5060239,1080
DZA,Algeria,SÚtif,Tizi N'Bechar,10.552381,1108
DZA,Algeria,Sidi Bel AbbÞs,Ain Adden,3.5840001,448
DZA,Algeria,Sidi Bel AbbÞs,Ain El Berd,12.778688,1559
DZA,Algeria,Sidi Bel AbbÞs,Ain Kada,8.7631578,333
DZA,Algeria,Sidi Bel AbbÞs,Ain Thrid,5.8381505,1010
DZA,Algeria,Sidi Bel AbbÞs,Ain Tindamine,3.0984848,409
DZA,Algeria,Sidi Bel AbbÞs,Amernas,13.812949,1920
DZA,Algeria,Sidi Bel AbbÞs,Badredine El Mokrani,9.086957,418
DZA,Algeria,Sidi Bel AbbÞs,Belarbi,4.9536424,748
DZA,Algeria,Sidi Bel AbbÞs,Ben Badis,13.444445,1694
DZA,Algeria,Sidi Bel AbbÞs,Benaicha Chelia,4.5038757,581
DZA,Algeria,Sidi Bel AbbÞs,Bir El Hammam,.11892178,225
DZA,Algeria,Sidi Bel AbbÞs,Boudjebaa El Bordj,4.8356166,706
DZA,Algeria,Sidi Bel AbbÞs,Boukhenifis,8.4926472,1155
DZA,Algeria,Sidi Bel AbbÞs,Chetouane Belaila,8.5600004,642
DZA,Algeria,Sidi Bel AbbÞs,Dhaya,3.4666667,728
DZA,Algeria,Sidi Bel AbbÞs,El Hacaiba,3.8230088,432
DZA,Algeria,Sidi Bel AbbÞs,Hassi Dahou,9.1574078,989
DZA,Algeria,Sidi Bel AbbÞs,Hassi Zehana,9.229167,886
DZA,Algeria,Sidi Bel AbbÞs,Lemtar,9.0361443,750
DZA,Algeria,Sidi Bel AbbÞs,M'Cid,2.8743455,549
DZA,Algeria,Sidi Bel AbbÞs,Mekkedra,11.453125,733
DZA,Algeria,Sidi Bel AbbÞs,Merhoum,.23579066,419
DZA,Algeria,Sidi Bel AbbÞs,Merine,2.0808823,566
DZA,Algeria,Sidi Bel AbbÞs,Mezaourou,1.2264957,287
DZA,Algeria,Sidi Bel AbbÞs,Moulay Slissen,2.6755161,907
DZA,Algeria,Sidi Bel AbbÞs,Mustafa Ben Brahim,6.1942444,861
DZA,Algeria,Sidi Bel AbbÞs,Oued Sebaa,2.0067265,895
DZA,Algeria,Sidi Bel AbbÞs,Oued Sefioune,1.8718536,818
DZA,Algeria,Sidi Bel AbbÞs,Oued Taourira,.57757008,309
DZA,Algeria,Sidi Bel AbbÞs,Ras El Ma,10.850242,2246
DZA,Algeria,Sidi Bel AbbÞs,Redjem Demouche,.60186046,647
DZA,Algeria,Sidi Bel AbbÞs,Sehala Thaoura,2.2023809,185
DZA,Algeria,Sidi Bel AbbÞs,Sfisef,7.9513512,1471
DZA,Algeria,Sidi Bel AbbÞs,Sidi Ali Benyoub,7.9633508,1521
DZA,Algeria,Sidi Bel AbbÞs,Sidi Ali Boussidi,14.760564,1048
DZA,Algeria,Sidi Bel AbbÞs,Sidi Bel Abbes,49.421051,4695
DZA,Algeria,Sidi Bel AbbÞs,Sidi Brahim,23.40678,1381
DZA,Algeria,Sidi Bel AbbÞs,Sidi Chouab,.76650941,325
DZA,Algeria,Sidi Bel AbbÞs,Sidi Dahou Zair,5.3188405,734
DZA,Algeria,Sidi Bel AbbÞs,Sidi Hamadouche,8.5111113,1532
DZA,Algeria,Sidi Bel AbbÞs,Sidi Khaled,13.360465,1149
DZA,Algeria,Sidi Bel AbbÞs,Sidi Lahcene,14.833333,1958
DZA,Algeria,Sidi Bel AbbÞs,Sidi Yacoub,13.3125,639
DZA,Algeria,Sidi Bel AbbÞs,Tabia,7.5875001,607
DZA,Algeria,Sidi Bel AbbÞs,Tafissour,1.1862464,414
DZA,Algeria,Sidi Bel AbbÞs,Taghlimet,1.4729242,408
DZA,Algeria,Sidi Bel AbbÞs,Taoudmout,1.0096154,210
DZA,Algeria,Sidi Bel AbbÞs,Tassala,4.8875742,826
DZA,Algeria,Sidi Bel AbbÞs,Telagh,7.5021095,1778
DZA,Algeria,Sidi Bel AbbÞs,Tenira,4.2782607,984
DZA,Algeria,Sidi Bel AbbÞs,Tilmouni,12.008928,1345
DZA,Algeria,Sidi Bel AbbÞs,Zerouala,3.5380435,651
DZA,Algeria,Skikda,Ain Bouziane,13.126126,1457
DZA,Algeria,Skikda,Ain Charchar,11.652174,1876
DZA,Algeria,Skikda,Ain Kechra,3.9765258,847
DZA,Algeria,Skikda,Ain Zouit,16.373493,2718
DZA,Algeria,Skikda,Azzaba,18.430279,4626
DZA,Algeria,Skikda,Bekkouche Lakhdar,6.2723212,1405
DZA,Algeria,Skikda,Ben Azzouz,7.2828569,2549
DZA,Algeria,Skikda,Beni Bechir,29.6,1776
DZA,Algeria,Skikda,Beni Oulbane,7.835443,1857
DZA,Algeria,Skikda,Beni Zid,4.9851484,1007
DZA,Algeria,Skikda,Bin El Ouiden,6.3701301,981
DZA,Algeria,Skikda,Bouchetata,9.521472,1552
DZA,Algeria,Skikda,Cheraia,10.62,1062
DZA,Algeria,Skikda,Collo,28.705883,976
DZA,Algeria,Skikda,Djendel Saadi Mohamed,7.4391026,2321
DZA,Algeria,Skikda,El Ghedir,9.6714287,677
DZA,Algeria,Skikda,El Hadaiek,30.743244,2275
DZA,Algeria,Skikda,El Harrouch,15.891156,2336
DZA,Algeria,Skikda,El Marsa,4.7976189,806
DZA,Algeria,Skikda,Emjez Edchich,16.473684,1878
DZA,Algeria,Skikda,Es Sebt,3.5084746,1242
DZA,Algeria,Skikda,Filfila,27.181818,2691
DZA,Algeria,Skikda,Hamadi Krouma,52.927273,2911
DZA,Algeria,Skikda,Kanoua,5.4299998,543
DZA,Algeria,Skikda,Kerkera,8.4516125,1048
DZA,Algeria,Skikda,Kheng Maoun,4,296
DZA,Algeria,Skikda,Oued Zhour,3.5634921,449
DZA,Algeria,Skikda,Ouldja Boulbalout,1.7777778,176
DZA,Algeria,Skikda,Ouled Attia,3.9235668,616
DZA,Algeria,Skikda,Ouled Hebbaba,1.7413793,505
DZA,Algeria,Skikda,Oum Toub,7.4061303,1933
DZA,Algeria,Skikda,Ramdane Djamel,21.795322,3727
DZA,Algeria,Skikda,Salah Bouchaour,19.07353,2594
DZA,Algeria,Skikda,Sidi Mezghiche,17.210144,2375
DZA,Algeria,Skikda,Skikda,59.79747,4724
DZA,Algeria,Skikda,Tamalous,10.185328,2638
DZA,Algeria,Skikda,Zerdeza,5.0209789,718
DZA,Algeria,Skikda,Zitouna,15.931034,924
DZA,Algeria,Souk Ahras,Ain Soltane,0,0
DZA,Algeria,Souk Ahras,Ain Zana,.96566522,225
DZA,Algeria,Souk Ahras,Bir Bouhouche,4.9375,1106
DZA,Algeria,Souk Ahras,Drea,4.2012987,1294
DZA,Algeria,Souk Ahras,Haddada,5.1510415,989
DZA,Algeria,Souk Ahras,Hanencha,4.8327761,1445
DZA,Algeria,Souk Ahras,Khedara,1.8641975,453
DZA,Algeria,Souk Ahras,Khemissa,3.2179487,251
DZA,Algeria,Souk Ahras,Machroha,5.7925696,1871
DZA,Algeria,Souk Ahras,M'Daourouche,9.6410255,1880
DZA,Algeria,Souk Ahras,Merahna,5.8823528,1000
DZA,Algeria,Souk Ahras,Oued Kebrit,1.3873626,505
DZA,Algeria,Souk Ahras,Ouillen,2.313364,502
DZA,Algeria,Souk Ahras,Ouled Driss,3.7762556,827
DZA,Algeria,Souk Ahras,Ouled Moumen,1.4942529,260
DZA,Algeria,Souk Ahras,Oum El Adhaim,2.4984126,787
DZA,Algeria,Souk Ahras,Ragouba,2.5744681,363
DZA,Algeria,Souk Ahras,Safel El Ouiden,1.1895734,251
DZA,Algeria,Souk Ahras,Sedrata,10.765152,2842
DZA,Algeria,Souk Ahras,Sidi Fredj,1.074813,431
DZA,Algeria,Souk Ahras,Souk Ahras,51.655174,2996
DZA,Algeria,Souk Ahras,Taoura,4.6504064,1716
DZA,Algeria,Souk Ahras,Terraguelt,.89341694,285
DZA,Algeria,Souk Ahras,Tiffech,1.2081218,238
DZA,Algeria,Souk Ahras,Zaarouria,8.7076273,2055
DZA,Algeria,Souk Ahras,Zouabi,2.1085715,369
DZA,Algeria,Tamanghasset,Abalissa,.020258553,2056
DZA,Algeria,Tamanghasset,Foggaret Azzouia,.019594721,1669
DZA,Algeria,Tamanghasset,Idles,.0071198959,536
DZA,Algeria,Tamanghasset,In Ghar,.084495574,3217
DZA,Algeria,Tamanghasset,In Guezzam,.019323748,1231
DZA,Algeria,Tamanghasset,In M'Guel,.022391044,2912
DZA,Algeria,Tamanghasset,In Salah,.17798929,10341
DZA,Algeria,Tamanghasset,Tamenghasset,.24029052,11811
DZA,Algeria,Tamanghasset,Tazrouk,.008613036,941
DZA,Algeria,Tamanghasset,Tin Zaouatine,.020164391,1180
DZA,Algeria,TÚbessa,Ain Zerga,.7943396,421
DZA,Algeria,TÚbessa,Bedjene,.6195122,127
DZA,Algeria,TÚbessa,Bekkaria,4.8895025,885
DZA,Algeria,TÚbessa,Bir Dheb,1.8365854,753
DZA,Algeria,TÚbessa,Bir El Ater,1.8213847,4446
DZA,Algeria,TÚbessa,Bir Mokkadem,2.6713781,1512
DZA,Algeria,TÚbessa,Boukhadra,1.6383648,521
DZA,Algeria,TÚbessa,Boulhaf Dyr,5.7541666,1381
DZA,Algeria,TÚbessa,Chrea,5.8486238,2550
DZA,Algeria,TÚbessa,El Houidjbet,1.5338346,612
DZA,Algeria,TÚbessa,El Kouif,3.5589123,1178
DZA,Algeria,TÚbessa,El Malabiodh,4.5465393,1905
DZA,Algeria,TÚbessa,El Meridj,1.9750624,792
DZA,Algeria,TÚbessa,El Mezeraa,.25232404,190
DZA,Algeria,TÚbessa,El Ogla,5.2096772,969
DZA,Algeria,TÚbessa,El Ouinet,2.3234859,1573
DZA,Algeria,TÚbessa,Ferkane,.96458089,817
DZA,Algeria,TÚbessa,Guorriguer,.49074075,212
DZA,Algeria,TÚbessa,Hammamet,11.932432,1766
DZA,Algeria,TÚbessa,Morsot,2.0779727,1066
DZA,Algeria,TÚbessa,Negrine,.47619048,650
DZA,Algeria,TÚbessa,Ogla Melha,.31424025,395
DZA,Algeria,TÚbessa,Ouenza,12.228972,2617
DZA,Algeria,TÚbessa,Oum Ali,1.5475504,537
DZA,Algeria,TÚbessa,Safsaf El Ouesra,2.8231552,2219
DZA,Algeria,TÚbessa,Stah Guentis,.16325401,295
DZA,Algeria,TÚbessa,Tebessa,22.686411,6511
DZA,Algeria,TÚbessa,Thelidjene,.35530207,841
DZA,Algeria,Tiaret,Ain Bouchekif,8.1620369,1763
DZA,Algeria,Tiaret,Ain Deheb,.54251617,1091
DZA,Algeria,Tiaret,Ain El Hadid,1.0571429,666
DZA,Algeria,Tiaret,Ain Kermes,4.6837063,1466
DZA,Algeria,Tiaret,Ain Zarit,1.8,432
DZA,Algeria,Tiaret,Bougara,2.0858896,340
DZA,Algeria,Tiaret,Chehaima,.092668995,292
DZA,Algeria,Tiaret,Dahmouni,7.8119659,1828
DZA,Algeria,Tiaret,Djebilet Rosfa,.32664755,228
DZA,Algeria,Tiaret,Djillali Ben Ammar,.84433961,179
DZA,Algeria,Tiaret,Faidja,.31472394,1026
DZA,Algeria,Tiaret,Frenda,3.306715,1822
DZA,Algeria,Tiaret,Guertoufa,4.4902725,1154
DZA,Algeria,Tiaret,Hamadia,3.3626373,918
DZA,Algeria,Tiaret,Ksar Chellala,12.547368,2384
DZA,Algeria,Tiaret,Madna,.17391305,128
DZA,Algeria,Tiaret,Mahdia,6.4068627,1307
DZA,Algeria,Tiaret,Mechraa Safa,3.116173,1368
DZA,Algeria,Tiaret,Medrissa,3.5435357,1343
DZA,Algeria,Tiaret,Medroussa,1.6710098,513
DZA,Algeria,Tiaret,Meghila,.97484279,155
DZA,Algeria,Tiaret,Mellakou,5.3645835,1545
DZA,Algeria,Tiaret,Nadorah,.61422414,570
DZA,Algeria,Tiaret,Naima,.42988607,981
DZA,Algeria,Tiaret,Oued Lilli,4.8395061,1568
DZA,Algeria,Tiaret,Rahouia,3.8816121,1541
DZA,Algeria,Tiaret,Rechaiga,1.4880192,1863
DZA,Algeria,Tiaret,Sebaine,2.7657895,1051
DZA,Algeria,Tiaret,Sebt,1.1320754,120
DZA,Algeria,Tiaret,Serghine,1.5670499,818
DZA,Algeria,Tiaret,Si Abdelghani,.69269103,417
DZA,Algeria,Tiaret,Sidi Abderrahmane,.26270804,584
DZA,Algeria,Tiaret,Sidi Ali Mellal,2.3694582,481
DZA,Algeria,Tiaret,Sidi Bakhti,1.9346405,592
DZA,Algeria,Tiaret,Sidi Hosni,.7987988,266
DZA,Algeria,Tiaret,Sougueur,10.289189,3807
DZA,Algeria,Tiaret,Tagdemt,3.7857144,795
DZA,Algeria,Tiaret,Takhemaret,2.0586767,1649
DZA,Algeria,Tiaret,Tiaret,35.122906,6287
DZA,Algeria,Tiaret,Tidda,.94701988,143
DZA,Algeria,Tiaret,Tousnina,1.0144578,421
DZA,Algeria,Tiaret,Zmalet El Emir Abdelkader,.69185358,1172
DZA,Algeria,Tindouf,Oum El Assel,.018909028,2196
DZA,Algeria,Tindouf,Tindouf,.10361394,10029
DZA,Algeria,Tipaza,Aghbal,13.545455,596
DZA,Algeria,Tipaza,Ahmer El Ain,22.625,1810
DZA,Algeria,Tipaza,Ain Tagourait,40.1875,1929
DZA,Algeria,Tipaza,Beni Mileuk,6.0616436,885
DZA,Algeria,Tipaza,Bou Ismail,56.090908,1851
DZA,Algeria,Tipaza,Bourkika,17.81739,2049
DZA,Algeria,Tipaza,Chaiba,37.976189,1595
DZA,Algeria,Tipaza,Cherchel,16.280899,2898
DZA,Algeria,Tipaza,Damous,10.819819,1201
DZA,Algeria,Tipaza,Douaouda,51.6875,827
DZA,Algeria,Tipaza,Fouka,59.863636,1317
DZA,Algeria,Tipaza,Gouraya,11.008197,1343
DZA,Algeria,Tipaza,Hadjout,35.407894,2691
DZA,Algeria,Tipaza,Hadjret Ennous,16.82353,572
DZA,Algeria,Tipaza,Hattatba,23.75,2185
DZA,Algeria,Tipaza,Kolea,45.07143,2524
DZA,Algeria,Tipaza,Larhat,7.2134833,642
DZA,Algeria,Tipaza,Menaceur,6.4801445,1795
DZA,Algeria,Tipaza,Merad,11.502564,2243
DZA,Algeria,Tipaza,Messelmoun,2.4864864,736
DZA,Algeria,Tipaza,Nador,27.75,1221
DZA,Algeria,Tipaza,Sidi Amar,26.212122,1730
DZA,Algeria,Tipaza,Sidi Ghiles,15.943397,845
DZA,Algeria,Tipaza,Sidi Rached,28.337349,2352
DZA,Algeria,Tipaza,Sidi Semiane,3.8571429,405
DZA,Algeria,Tipaza,Tipaza,35.645161,3315
DZA,Algeria,Tissemsilt,Ammari,3.6633663,740
DZA,Algeria,Tissemsilt,Beni Chaib,1.6845238,283
DZA,Algeria,Tissemsilt,Beni Lahcene,1.1621622,129
DZA,Algeria,Tissemsilt,Bordj Bounaama,12.173913,1120
DZA,Algeria,Tissemsilt,Bordj El Emir Abdelkader,2.5102041,738
DZA,Algeria,Tissemsilt,Bou Caid,5.1208792,466
DZA,Algeria,Tissemsilt,El Youssoufia,2.8169014,400
DZA,Algeria,Tissemsilt,Khemisti,5.0225563,1336
DZA,Algeria,Tissemsilt,Larbaa,2.4285715,238
DZA,Algeria,Tissemsilt,Lardjem,2.7550504,1091
DZA,Algeria,Tissemsilt,Layoune,2.4099679,1499
DZA,Algeria,Tissemsilt,Lazharia,2.816092,490
DZA,Algeria,Tissemsilt,Maacem,3.875,341
DZA,Algeria,Tissemsilt,Melaab,.435,87
DZA,Algeria,Tissemsilt,Ouled Bessem,4.2173915,582
DZA,Algeria,Tissemsilt,Sidi Abed,1.534188,359
DZA,Algeria,Tissemsilt,Sidi Boutouchent,2.619266,571
DZA,Algeria,Tissemsilt,Sidi Lantri,1.6686391,282
DZA,Algeria,Tissemsilt,Sidi Slimane,5.6133332,421
DZA,Algeria,Tissemsilt,Tamelaht,5.050633,399
DZA,Algeria,Tissemsilt,Theniet El Had,3.882494,1619
DZA,Algeria,Tissemsilt,Tissemsilt,12.479624,3981
DZA,Algeria,Tizi Ouzou,Abi Youcef,15.652174,360
DZA,Algeria,Tizi Ouzou,Aghni-Goughrane,5.7704916,352
